timestamp,market_id,market_slug,maker,taker,nonusdc_side,maker_direction,taker_direction,price,usd_amount,token_amount,transactionHash
2024-11-06T19:55:11.000000,500114,will-a-democrat-win-montana-us-senate-election,0x3846fc0dc5a70635929301a26c7ddf623ce1c908,0xc5d563a36ae78145c45a50134d48a1215220f80a,token2,SELL,BUY,0.992,694.4,700.0,0xbe5f5f50f480d9fb9847666180d51d5f372461dc2046eedf6b09172f548b888d
2024-11-06T19:55:11.000000,500114,will-a-democrat-win-montana-us-senate-election,0x6ffb4354cbe6e0f9989e3b55564ec5fb8646a834,0x3846fc0dc5a70635929301a26c7ddf623ce1c908,token2,BUY,SELL,0.992,694.4,700.0,0xbe5f5f50f480d9fb9847666180d51d5f372461dc2046eedf6b09172f548b888d
2024-11-06T19:54:57.000000,500114,will-a-democrat-win-montana-us-senate-election,0x6b7ec4ba079c0a258435ea36025f6190cd424562,0x3846fc0dc5a70635929301a26c7ddf623ce1c908,token1,SELL,BUY,0.001,0.3,300.0,0xda0123f471dde5cff1fe05467a2d42b3880ab3ea7a61a75df9f0cfdc58d0c1b3
2024-11-06T19:54:57.000000,500114,will-a-democrat-win-montana-us-senate-election,0x3846fc0dc5a70635929301a26c7ddf623ce1c908,0xc5d563a36ae78145c45a50134d48a1215220f80a,token2,SELL,BUY,0.999,299.7,300.0,0xda0123f471dde5cff1fe05467a2d42b3880ab3ea7a61a75df9f0cfdc58d0c1b3
2024-11-06T07:20:13.000000,500114,will-a-democrat-win-montana-us-senate-election,0xa8b7f8b34185e9cc62c471e1d353595148a3ee3c,0xc5d563a36ae78145c45a50134d48a1215220f80a,token1,SELL,BUY,0.001,0.294,294.0,0x17368d5110974358111699fee46c75e117dd2cf99e39a6114f8e313c2b5d99d0
2024-11-06T07:20:13.000000,500114,will-a-democrat-win-montana-us-senate-election,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0xa8b7f8b34185e9cc62c471e1d353595148a3ee3c,token1,BUY,SELL,0.001,0.294,294.0,0x17368d5110974358111699fee46c75e117dd2cf99e39a6114f8e313c2b5d99d0
2024-11-06T07:19:19.000000,500114,will-a-democrat-win-montana-us-senate-election,0xa8b7f8b34185e9cc62c471e1d353595148a3ee3c,0xc5d563a36ae78145c45a50134d48a1215220f80a,token1,SELL,BUY,0.02,3.0,150.0,0x5a22ea9d49e7bed474fa6e2e9d16b49a3e93117d7251fc564e9317668c1792e3
2024-11-06T07:19:19.000000,500114,will-a-democrat-win-montana-us-senate-election,0x27f0154c3372c2452d770983b70ee3a96d48896e,0xa8b7f8b34185e9cc62c471e1d353595148a3ee3c,token2,SELL,BUY,0.98,147.0,150.0,0x5a22ea9d49e7bed474fa6e2e9d16b49a3e93117d7251fc564e9317668c1792e3
2024-11-06T05:09:59.000000,500114,will-a-democrat-win-montana-us-senate-election,0xf37b2a165acb46cb426847a8a5f396c25a97da7a,0xc5d563a36ae78145c45a50134d48a1215220f80a,token1,SELL,BUY,0.023932917316692667,1.99433,83.33,0x18ccce140318e45e3e415958d7078a9a5e45a7516e15372fb78229bcb3c8b43b
2024-11-06T05:09:59.000000,500114,will-a-democrat-win-montana-us-senate-election,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0xf37b2a165acb46cb426847a8a5f396c25a97da7a,token1,BUY,SELL,0.001,0.03433,34.33,0x18ccce140318e45e3e415958d7078a9a5e45a7516e15372fb78229bcb3c8b43b
